logFC	logCPM	LR	PValue	FDR	gene_name	gene_type
ENSG00000100558	-0.200324971648954	7.03522625477231	4.19034837725229	0.0406547420301357	0.133803838463545	PLEK2	protein_coding
ENSG00000100564	-0.0251711643311279	6.50492040298658	0.0430088449178534	0.83570861880225	0.920731907362768	PIGH	protein_coding
ENSG00000100567	-0.103160650305626	7.11360627689069	1.23620346238783	0.266203995691021	0.496546685389459	PSMA3	protein_coding
ENSG00000100568	0.131454226322025	6.86905490426127	1.76634944198232	0.183834510352345	0.391405807949944	VTI1B	protein_coding
ENSG00000100575	-0.249608935213893	6.68394785249148	4.62329841957206	0.0315405311254289	0.10991666366578	TIMM9	protein_coding
ENSG00000100577	0.234543796123945	6.64683853847873	4.74498634564679	0.0293837867858674	0.104100876460094	GSTZ1	protein_coding
ENSG00000100578	-0.0795719206444307	6.6455638140716	0.483578298804275	0.486805949440213	0.698541700408469	KIAA0586	protein_coding
ENSG00000100580	0.0149041085708001	6.73658971504451	0.0191936437155817	0.889812768776508	0.950408511445648	TMED8	protein_coding
ENSG00000100591	-0.0952904733636667	7.20471500566766	1.1447756768105	0.284645459925246	0.517632265477578	AHSA1	protein_coding
ENSG00000100592	0.148979794744625	6.77656547394584	2.09649358592632	0.147637372128558	0.339278083582341	DAAM1	protein_coding
ENSG00000100596	0.0626614668135339	7.16355655541538	0.507901828917447	0.476048551602257	0.691543166681051	SPTLC2	protein_coding
ENSG00000100599	0.124492083559841	6.85006253919573	1.55265568939378	0.212743817051003	0.429840872661007	RIN3	protein_coding
ENSG00000100600	0.108434705368551	7.20748751468586	1.6077764084895	0.204804652405364	0.419228785460501	LGMN	protein_coding
ENSG00000100601	-0.0287894491614855	6.50227057677516	0.0560342917595946	0.812877404827812	0.908946831751118	ALKBH1	protein_coding
ENSG00000100603	-0.0117957919172621	6.96698454352729	0.0147088740253238	0.903469144433722	0.95642539661361	SNW1	protein_coding
ENSG00000100604	1.91028065186457	6.19807117151186	352.488300734938	1.21697672471775e-78	1.00400579789214e-75	CHGA	protein_coding
ENSG00000100605	0.0857741704667088	7.21591106744032	1.00449266332591	0.316225851363204	0.548926204323138	ITPK1	protein_coding
ENSG00000100612	0.0937627166616103	6.99971226596999	0.996729736550741	0.318103111891671	0.550717125022304	DHRS7	protein_coding
ENSG00000100614	0.198184252853732	7.02523675816486	4.74169335373103	0.029440079932392	0.104240626370057	PPM1A	protein_coding
ENSG00000100628	1.12419711931772	6.09487138399834	83.7854030627929	5.51505206505746e-20	2.91661407286693e-18	ASB2	protein_coding
ENSG00000100629	-0.197384018266235	6.18651031482683	1.7635368455669	0.184183972146039	0.39172239296492	CEP128	protein_coding
ENSG00000100632	-0.161234857733053	7.10595304894062	2.93281166913186	0.0867962096755514	0.23193761492873	ERH	protein_coding
ENSG00000100644	0.0364747432556091	7.11858999575465	0.163837977675755	0.685647286466947	0.836351561230787	HIF1A	protein_coding
ENSG00000100647	0.2182316402453	7.05505184438669	5.94873986172315	0.0147278106668555	0.0604098962553322	SUSD6	protein_coding
ENSG00000100650	0.112064669180248	7.21240798361617	1.72690461223968	0.188806690376471	0.398173618508662	SRSF5	protein_coding
ENSG00000100664	0.0639318633134283	7.31392988708203	0.60148397242366	0.438012382888852	0.661087079692251	EIF5	protein_coding
ENSG00000100697	0.0765229802137367	6.95933067558067	0.636091505787661	0.425129673510927	0.650628210449879	DICER1	protein_coding
ENSG00000100711	0.100742296923019	6.76116483545913	0.927589844747189	0.33548998650838	0.569660892294347	ZFYVE21	protein_coding
ENSG00000100714	-0.186273136561649	7.08912679708529	3.81988698860312	0.0506476541378224	0.156926569843653	MTHFD1	protein_coding
ENSG00000100722	0.0504030634215612	6.92981209126509	0.266025641258734	0.606010352721378	0.785192976120517	ZC3H14	protein_coding
ENSG00000100726	-0.206803637908314	6.98901065226347	4.27537397807035	0.038668453796381	0.128738798958896	TELO2	protein_coding
ENSG00000100731	0.0105539821597845	6.90039728662953	0.0111836567937473	0.915778479022238	0.962490039711005	PCNX1	protein_coding
ENSG00000100744	0.205156564737017	7.07498425955664	5.32366395950588	0.0210377312782466	0.0798594860638962	GSKIP	protein_coding
ENSG00000100749	-0.2376122660735	6.72291285141106	4.36807871594736	0.036618257107447	0.123744110241578	VRK1	protein_coding
ENSG00000100764	0.0107582422745617	6.62322525319922	0.00895608479327237	0.924603483004075	0.967362876409826	PSMC1	protein_coding
ENSG00000100767	0.277628602826516	6.27913904079801	4.63360653230407	0.0313515943967455	0.109319802947232	PAPLN	protein_coding
ENSG00000100784	0.368255977271271	6.54455513382575	11.1281212199489	0.000850286733166713	0.0055004173146566	RPS6KA5	protein_coding
ENSG00000100796	0.0662964847739378	7.03803015966697	0.510133287719579	0.475081162544381	0.69117439295635	PPP4R3A	protein_coding
ENSG00000100802	-0.0217352542354042	6.45969640370098	0.030669847328948	0.860978988009023	0.933632577691172	C14orf93	protein_coding
ENSG00000100804	-0.114554564581574	7.1844848271994	1.61377032823812	0.203962618985025	0.418371856446161	PSMB5	protein_coding
ENSG00000100811	-0.017238594443298	7.19766682333779	0.0383831494664841	0.844675773110778	0.92517793784153	YY1	protein_coding
ENSG00000100813	-0.00526684345788684	7.21507362441337	0.0036537716379943	0.95180007558013	0.979503196283086	ACIN1	protein_coding
ENSG00000100814	-0.305724610514585	6.97468989581165	8.87667185082601	0.00288837611186277	0.0157461032529964	CCNB1IP1	protein_coding
ENSG00000100815	0.0948073035461528	6.85705517144115	0.896017618400109	0.343851783155081	0.578304677431929	TRIP11	protein_coding
ENSG00000100823	-0.117411217945762	7.23648787438699	1.77061475109381	0.183306017048714	0.390835968466202	APEX1	protein_coding
ENSG00000100836	-0.353071460107493	6.50034263415233	7.4227685022814	0.00644036457822935	0.0308196100756335	PABPN1	protein_coding
ENSG00000100852	0.101279233270992	6.84223956408501	1.01118818242388	0.314618355479682	0.547210421512448	ARHGAP5	protein_coding
ENSG00000100865	-0.0721263560164938	6.78865806702699	0.456441529970228	0.499291741596386	0.709058446437374	CINP	protein_coding
ENSG00000100867	-2.1568283811152	5.84852432109868	67.625325882151	1.97711569952916e-16	7.36952011496186e-15	DHRS2	protein_coding
ENSG00000100883	-0.0102012549693149	6.9856277340633	0.0111930715688153	0.915743168250896	0.962490039711005	SRP54	protein_coding
ENSG00000100888	0.0118839536865566	7.03570851963831	0.0160181580625007	0.899286392255615	0.95501561013022	CHD8	protein_coding
ENSG00000100889	0.17217049762753	7.15192196276902	3.95943620770461	0.0466093116569458	0.147857019162959	PCK2	protein_coding
ENSG00000100890	-0.0250990362158735	6.21183284545684	0.0313356874997481	0.859493551636099	0.932664705186701	PRORP	protein_coding
ENSG00000100897	0.152174341140759	7.06984670550212	2.85713997641013	0.0909691109150114	0.239621700207166	DCAF11	protein_coding
ENSG00000100902	-0.395377910594024	6.38079791590981	8.09989782623273	0.00442677539022252	0.0226462775750325	PSMA6	protein_coding
ENSG00000100906	0.128612159681034	7.10685698543713	2.08916406593258	0.148347223428261	0.34040176929151	NFKBIA	protein_coding
ENSG00000100908	-0.0643699719307562	6.49654956708505	0.274731284977364	0.600175499696686	0.781981271613028	EMC9	protein_coding
ENSG00000100911	-0.0357958914510012	7.24789372812716	0.171536846979208	0.678749559449778	0.833152580203954	PSME2	protein_coding
ENSG00000100916	-0.119891174750114	6.28817673237922	0.750159596533344	0.38642570627088	0.615129677785199	BRMS1L	protein_coding
ENSG00000100918	-0.151124390961301	6.31182699000351	1.20823988349066	0.271680988817522	0.502643087548604	REC8	protein_coding
ENSG00000100934	0.173842442054937	7.05699480970658	3.7175455492163	0.0538434649446593	0.163954940622578	SEC23A	protein_coding
ENSG00000100938	0.0562006230788258	6.99258384182017	0.350714223364037	0.553709103764352	0.749688201212676	GMPR2	protein_coding
ENSG00000100941	-0.147562489374036	7.11162961724137	2.48185809072466	0.115166126235633	0.284539358919314	PNN	protein_coding
ENSG00000100949	-0.00439877754101547	6.82449368117072	0.00180165309235036	0.9661432509209	0.986017271381427	RABGGTA	protein_coding
ENSG00000100968	0.0587301384816574	6.55628920487608	0.254548994511651	0.613890048813225	0.790641051243173	NFATC4	protein_coding
ENSG00000100979	0.0331456329060933	7.05299589307357	0.127568538143208	0.720966503626051	0.85829345669768	PLTP	protein_coding
ENSG00000100982	-0.0523131997464853	7.00364502289299	0.294286995708319	0.587486329370957	0.772721225217751	PCIF1	protein_coding
ENSG00000100983	-0.0821943835721403	7.17793485996156	0.836576971681787	0.360377597298258	0.592619799051275	GSS	protein_coding
ENSG00000100985	-0.341876263722788	6.7590304982772	8.984634001328	0.00272259316155704	0.0149676101174004	MMP9	protein_coding
ENSG00000100991	-0.0970126301603645	7.23621280749335	1.21815174797782	0.269723677403444	0.500499401389657	TRPC4AP	protein_coding
ENSG00000100994	0.0443062571354912	7.48597323597929	0.330927954785878	0.565113184908676	0.758078662682371	PYGB	protein_coding
ENSG00000100997	-0.0655162252124025	7.14459239706736	0.519762501582825	0.470943009631789	0.68839118169069	ABHD12	protein_coding
ENSG00000101000	-0.300929557844276	6.81280350701266	7.43642985602224	0.00639165602110767	0.0306339052134808	PROCR	protein_coding
ENSG00000101003	-0.554042609762456	6.8187423802194	22.9685136375377	1.64676586019326e-06	2.04811331858207e-05	GINS1	protein_coding
ENSG00000101004	-0.114067034451807	6.22962616267559	0.638149658605073	0.424381627845954	0.649965673835852	NINL	protein_coding
ENSG00000101017	0.143514915432354	6.48500332811768	1.46161838667965	0.22667279397743	0.446881603547984	CD40	protein_coding
ENSG00000101019	-0.139070962950709	6.98438225991711	1.97678246153285	0.159729778500056	0.358349530264356	UQCC1	protein_coding
ENSG00000101040	-0.120473630142806	7.10952926920246	1.66871698674469	0.196430471657227	0.408748459182477	ZMYND8	protein_coding
ENSG00000101049	0.509842426095409	6.67007920720492	25.4435260997341	4.55523690407276e-07	6.22884604286192e-06	SGK2	protein_coding
ENSG00000101052	-0.146583986764013	6.84165865497583	1.9239330772623	0.165423727930817	0.366932897139964	IFT52	protein_coding
ENSG00000101057	-0.485940990727415	7.12137902404196	23.7893720797182	1.07474252557701e-06	1.37538146370377e-05	MYBL2	protein_coding
ENSG00000101076	0.0635131406525415	7.37478097300771	0.624682463756443	0.429312556685957	0.653930448749005	HNF4A	protein_coding
ENSG00000101079	-0.0501716689794128	6.99299529831824	0.268351086035494	0.604440028440361	0.784472506759252	NDRG3	protein_coding
ENSG00000101084	-1.11554831381493	6.28218146350854	44.0241945790067	3.24341832596285e-11	7.37818047496145e-10	RAB5IF	protein_coding
ENSG00000101096	0.130950635568892	6.64170768607841	1.41471517138895	0.234275222338819	0.45620647602633	NFATC2	protein_coding
ENSG00000101104	-1.06119162467099	6.68719823684707	61.175601387511	5.22044880769143e-15	1.67365424857983e-13	PABPC1L	protein_coding
ENSG00000101109	-0.104061925414737	7.04187875033831	1.18073342162941	0.277206736069699	0.508287651335387	STK4	protein_coding
ENSG00000101115	-2.67944700815766	6.15352106085552	124.505740570324	6.52899883521784e-29	6.51583553111458e-27	SALL4	protein_coding
ENSG00000101126	-0.155498794776353	7.21321382609811	2.99971095169238	0.0832793732827425	0.22514515887835	ADNP	protein_coding
ENSG00000101132	-0.33671742593194	6.72438119104901	8.4526136178653	0.00364519221990183	0.0192363555314649	PFDN4	protein_coding
ENSG00000101138	-0.228534439457583	6.95238291024511	5.01011926195059	0.0251995711947277	0.0921254633780666	CSTF1	protein_coding
ENSG00000101144	-0.867327326280848	6.66494728726093	43.1270452636672	5.12982269411073e-11	1.14587645919892e-09	BMP7	protein_coding
ENSG00000101146	-0.325795978006537	7.01646578270435	10.38113711349	0.00127309262976787	0.00774177950534514	RAE1	protein_coding
ENSG00000101150	-0.173910369535097	7.25645173264463	3.86548007180819	0.0492890910801204	0.153621429151896	TPD52L2	protein_coding
ENSG00000101152	-0.00173418230086221	7.22976533294092	0.000401687102939974	0.984009761878709	0.993645108384253	DNAJC5	protein_coding
ENSG00000101158	-0.274213062916114	7.2134215290392	8.90831464203988	0.00283875135110222	0.0155303041423032	NELFCD	protein_coding
ENSG00000101160	0.103590375027218	7.35714661697073	1.66293803222191	0.197207103111679	0.409813249539384	CTSZ	protein_coding
ENSG00000101161	-0.13069133538932	7.27619894434797	2.25755594572793	0.132963760226264	0.315615740390382	PRPF6	protein_coding
ENSG00000101166	-0.0589059968753963	7.28601521879406	0.475545330749178	0.490447057774745	0.700783193021451	PRELID3B	protein_coding
ENSG00000101181	-0.251412340945664	6.93678456005341	5.92594442092319	0.0149195397081085	0.0610748606972686	MTG2	protein_coding
ENSG00000101182	-0.203324608411267	7.37664661028291	5.78068175087291	0.0162032554150601	0.0653570031816716	PSMA7	protein_coding
ENSG00000101187	-1.0799769880747	6.97102636494684	81.6444482944138	1.62908791833654e-19	8.09637067847981e-18	SLCO4A1	protein_coding
ENSG00000101188	0.630657737897612	5.75917284246388	14.2319267354333	0.000161605325781069	0.00127298911937666	NTSR1	protein_coding
ENSG00000101189	-0.470621882959361	6.89866897565993	18.4198387594662	1.77203436365579e-05	0.000177706039305027	MRGBP	protein_coding
ENSG00000101190	-0.467348576829427	6.66680369456393	14.6518759077884	0.000129305884921957	0.00104312928677264	TCFL5	protein_coding
ENSG00000101191	-0.0596498656316616	7.14391961743431	0.431579131830226	0.511215107937647	0.717754363595232	DIDO1	protein_coding
ENSG00000101193	-0.133328460041366	7.18050811341682	2.16275152851999	0.141391304508569	0.329575700375501	GID8	protein_coding
ENSG00000101194	-0.697787569277242	6.87776942039457	36.364291934971	1.63674582022283e-09	3.14514433622011e-08	SLC17A9	protein_coding
ENSG00000101199	-0.227429240376221	7.17548365904644	6.04046828974668	0.0139815750561488	0.0580415938677762	ARFGAP1	protein_coding
ENSG00000101213	0.163576383473723	7.04927089683802	3.25621966567185	0.0711529845227492	0.202153517454737	PTK6	protein_coding
ENSG00000101216	-0.143362660425772	6.85959782710184	1.87322891561934	0.171105725524429	0.374170940690017	GMEB2	protein_coding
ENSG00000101220	-0.248766049229495	6.98559652214477	6.06779380755238	0.0137668812703606	0.0573234036745333	C20orf27	protein_coding
ENSG00000101224	-0.4788797069352	7.22322979690034	25.292528315041	4.92613271766285e-07	6.70636879879844e-06	CDC25B	protein_coding
ENSG00000101236	-0.259437073927221	6.76123451573241	5.35332684241084	0.0206827705306798	0.0787536262514346	RNF24	protein_coding
ENSG00000101246	-0.0766516381344528	6.9897062207058	0.618161762477428	0.4317312078055	0.656362541118668	ARFRP1	protein_coding
ENSG00000101247	-0.123373674205871	6.61270190110667	1.10710824859346	0.29271141601619	0.526095963993449	NDUFAF5	protein_coding
ENSG00000101255	-1.14867170225204	7.01803839327246	93.7597538677406	3.5624225857271e-22	2.29609268220692e-20	TRIB3	protein_coding
ENSG00000101265	0.433267518325162	6.53951484609283	15.7064087588518	7.39731073396539e-05	0.000642398037423311	RASSF2	protein_coding
ENSG00000101266	-0.0565537119283159	7.20316526133325	0.408784128132776	0.522587279841031	0.726223199105307	CSNK2A1	protein_coding
ENSG00000101276	0.151064311663037	6.84787745340356	2.30498557277025	0.128959478058631	0.308500587855318	SLC52A3	protein_coding
ENSG00000101290	0.0431583632551956	7.02265012090248	0.211367553326628	0.645697634907341	0.812584323620364	CDS2	protein_coding
ENSG00000101294	-0.212895819814032	7.33303682078725	6.08739892516665	0.0136149375483533	0.056805412056936	HM13	protein_coding
ENSG00000101298	0.356370093870242	6.13076558745514	6.65072743422274	0.00991153507616379	0.0440730314651552	SNPH	protein_coding
ENSG00000101310	-0.115881399864191	7.1578677097814	1.61302539720705	0.204067045433263	0.418401044375435	SEC23B	protein_coding
ENSG00000101311	-0.249096092696245	7.33762527158809	8.24848911481078	0.00407859348138249	0.021100582914761	FERMT1	protein_coding
ENSG00000101333	-0.169740847319782	7.11342261377028	3.26086687568954	0.0709516087946029	0.2017987034781	PLCB4	protein_coding
ENSG00000101335	0.430490178612149	7.21442164665002	28.8306363677788	7.89916846652115e-08	1.20965545565165e-06	MYL9	protein_coding
ENSG00000101336	0.363286048672807	6.55603084589096	10.9338403884814	0.000944235658079045	0.00602625903492944	HCK	protein_coding
ENSG00000101337	-0.11095972123524	7.26672660061518	1.62672219654148	0.202157014899196	0.416283316355395	TM9SF4	protein_coding
ENSG00000101342	0.0248956245178474	6.40298019615488	0.0386322650427076	0.844178979663735	0.924979181276671	TLDC2	protein_coding
ENSG00000101343	-0.0745080690454631	6.92172677307013	0.549906721260079	0.458355810276467	0.677838569810143	CRNKL1	protein_coding
ENSG00000101346	-0.105791212570543	7.22859531301452	1.4342857968541	0.231066265704104	0.452229169395585	POFUT1	protein_coding
ENSG00000101347	0.0834046545142086	7.05508942384258	0.82507253202175	0.363701238720922	0.595738296382714	SAMHD1	protein_coding
ENSG00000101350	0.00708213478973337	7.14891218817378	0.00627007467677743	0.936886427373658	0.973580556569988	KIF3B	protein_coding
ENSG00000101361	-0.291535797118996	7.22275612932181	10.0818095030295	0.00149740211251188	0.0089002647177399	NOP56	protein_coding
ENSG00000101363	-0.091871016156365	7.04102743681146	0.923956247904545	0.336438330450384	0.570879519994995	MANBAL	protein_coding
ENSG00000101365	0.00628346024928419	7.1303151902107	0.00485505631343841	0.944449766303843	0.97762993375241	IDH3B	protein_coding
ENSG00000101367	-0.0899815223324996	7.27731713870725	1.08826760271826	0.296855371054152	0.53061446777327	MAPRE1	protein_coding
ENSG00000101384	0.0310364728514108	7.14198642555918	0.120809602742355	0.728158063586863	0.86089194964053	JAG1	protein_coding
ENSG00000101391	-0.29174363657412	6.88872010099587	7.520794171382	0.00609907852342649	0.0294828502841417	CDK5RAP1	protein_coding
ENSG00000101400	0.153703833151028	6.4609464655312	1.6422644439524	0.200015060350231	0.413703221098797	SNTA1	protein_coding
ENSG00000101407	-0.312485067364698	6.92546011295178	8.84885617342049	0.00293272623043608	0.0159655377893903	TTI1	protein_coding
ENSG00000101412	-0.572242452314173	6.8225316412543	24.4144583813328	7.76834873421807e-07	1.02269484665903e-05	E2F1	protein_coding
ENSG00000101413	-0.138044233440415	6.99341134700786	1.96424444373579	0.161060109369319	0.360484509575932	RPRD1B	protein_coding
ENSG00000101417	0.0375246621452604	6.7927190738398	0.129371920392423	0.719084144130917	0.856876868909013	PXMP4	protein_coding
ENSG00000101421	0.0492011214741112	7.3781429245631	0.373852330264846	0.540911869850802	0.740426454567868	CHMP4B	protein_coding
ENSG00000101439	0.0542954357098501	7.44324630721345	0.481584865861208	0.48770531321392	0.698940735497656	CST3	protein_coding
ENSG00000101442	-0.354861722717725	6.64643799063892	8.65326807903677	0.00326475252238299	0.0175200834624846	ACTR5	protein_coding
ENSG00000101443	0.366279606799997	6.69208409159959	12.7072397278126	0.000364242671152047	0.00260471049905681	WFDC2	protein_coding
ENSG00000101444	-0.269489690233231	7.42290818584299	10.2850445167168	0.00134112784171186	0.00808006671917442	AHCY	protein_coding
ENSG00000101445	0.663151633218917	6.34944647449472	32.9355589513404	9.52647575095894e-09	1.68174233121422e-07	PPP1R16B	protein_coding
ENSG00000101447	-0.306880777978649	6.86251282349483	8.07701104647717	0.00448303276786307	0.0228302594659693	FAM83D	protein_coding
ENSG00000101452	-0.162462706470996	6.72260538678662	2.101709803754	0.14713452586438	0.338499676068358	DHX35	protein_coding
ENSG00000101457	-0.29140050712716	7.03707153316024	8.57188313808615	0.00341393873803659	0.0181944409488384	DNTTIP1	protein_coding
ENSG00000101460	0.00498152874367206	6.76494656539896	0.00219385650292736	0.962641846961476	0.984564930124625	MAP1LC3A	protein_coding
ENSG00000101464	-0.185123712061056	6.97456859021629	3.41063477803409	0.0647775238948845	0.188041721369739	PIGU	protein_coding
ENSG00000101470	-0.212050852402884	6.37743574506255	2.49162670259159	0.114453372899675	0.283272097926696	TNNC2	protein_coding
ENSG00000101473	0.0448286939605405	6.80964201540893	0.188095240613606	0.664506682886939	0.825215273529942	ACOT8	protein_coding
ENSG00000101474	-0.110726684737491	7.21712680733223	1.55290601193997	0.212706947073412	0.429840872661007	APMAP	protein_coding
ENSG00000101493	0.0588979481823885	6.62074615388852	0.272781684476328	0.601471869336759	0.78259009389574	ZNF516	protein_coding
ENSG00000101544	-0.0167125408901063	6.83132235286948	0.0260477787032158	0.871783688661512	0.938768112355222	ADNP2	protein_coding
ENSG00000101546	-0.159276250521176	6.49642432367067	1.62152539760792	0.202879223780974	0.416793484171988	RBFA	protein_coding
ENSG00000101557	-0.0976398029128181	7.04794874178545	1.04768685847588	0.306040426201458	0.538344033296809	USP14	protein_coding
ENSG00000101558	0.175513381549124	7.17183649712926	4.19160320208838	0.0406246621031455	0.133768749255738	VAPA	protein_coding
ENSG00000101574	0.0490137125601903	6.45883327165854	0.160105592640313	0.689059318838243	0.837928704173282	METTL4	protein_coding
ENSG00000101577	0.13112238932591	6.9625665520651	1.9128121508212	0.16665121472811	0.368559755866947	LPIN2	protein_coding
ENSG00000101596	0.270116735823909	6.91386190444755	8.19260558230523	0.00420614703592409	0.0216608695670248	SMCHD1	protein_coding
ENSG00000101608	0.0719924100136621	7.29597559997261	0.753568002633305	0.385348925890668	0.614443107575958	MYL12A	protein_coding
ENSG00000101624	-0.234184081605447	6.36792721496449	2.98315568812604	0.0841350850306344	0.22639088437793	CEP76	protein_coding
ENSG00000101639	0.0250226145944154	6.75282086501028	0.0551506385838536	0.814331576738322	0.90971761732648	CEP192	protein_coding
ENSG00000101654	-0.0643746022274677	6.88097835245969	0.397122455117799	0.528579095081109	0.731183355871756	RNMT	protein_coding
ENSG00000101665	0.269973840893947	6.78258803345493	7.25102481287017	0.0070860560095652	0.0333929714845275	SMAD7	protein_coding
ENSG00000101670	-0.379143542207333	6.87263849232709	12.0984725685935	0.000504631445362768	0.00347900508989652	LIPG	protein_coding
ENSG00000101680	1.10778463701776	6.01357011743967	73.2489800998643	1.14284211569235e-17	4.68300370254731e-16	LAMA1	protein_coding
ENSG00000101695	0.540209283120795	6.40506735947803	22.1485167780597	2.52350857533037e-06	3.01723851398196e-05	RNF125	protein_coding
ENSG00000101745	0.27429104543538	6.7347452803664	7.1669997647444	0.0074256863403839	0.0347158551047415	ANKRD12	protein_coding
ENSG00000101751	0.00115535207870476	6.4360152009589	8.53220737440097e-05	0.992630049229329	0.996915562401441	POLI	protein_coding
ENSG00000101752	0.0189033544545211	6.89121461386098	0.035694060645362	0.850148684846378	0.928560456749685	MIB1	protein_coding
ENSG00000101773	-0.0521899144562922	6.79336520437021	0.241891148091227	0.622843552217226	0.798430493611517	RBBP8	protein_coding
ENSG00000101782	0.315451638088429	7.07067052556533	13.0784981842373	0.000298704848266151	0.00220553251628498	RIOK3	protein_coding
ENSG00000101811	-0.132823498327139	6.87196655529291	1.63290907637782	0.201301154130689	0.414976142323384	CSTF2	protein_coding
ENSG00000101825	-0.145542292565098	7.02301454348513	2.23514321525809	0.134904124170931	0.318595140575434	MXRA5	protein_coding
ENSG00000101843	-0.0854522751428556	6.96399964751996	0.748229205687938	0.387037454482488	0.615865822196321	PSMD10	protein_coding
ENSG00000101844	0.269661121098733	6.59845767111877	6.06358842987742	0.0137997003915145	0.0573840289553006	ATG4A	protein_coding
ENSG00000101846	0.208473505198244	6.71184501808272	3.95077494838519	0.0468497880111282	0.148352900920407	STS	protein_coding
ENSG00000101849	0.0323551818163363	6.82788884844313	0.0991768840181066	0.752819650168484	0.875577365679981	TBL1X	protein_coding
ENSG00000101850	-0.823565222146302	6.22311855512515	25.1563149874378	5.2866254200379e-07	7.13435000795737e-06	GPR143	protein_coding
ENSG00000101856	0.00867173660058878	7.28016534358942	0.0105270577447456	0.918279291197942	0.963560739790204	PGRMC1	protein_coding
ENSG00000101868	-0.295686215090734	6.8423527318152	7.39311099960068	0.00654741478640523	0.0312593587892611	POLA1	protein_coding
ENSG00000101871	0.0367458443492971	6.90189468566618	0.137134080905824	0.711146911745444	0.851144557084593	MID1	protein_coding
ENSG00000101882	-0.160316188704461	6.65518327860768	1.92042800530971	0.165809484981489	0.367459236505359	NKAP	protein_coding
ENSG00000101888	-0.114050162147727	6.64891878693144	0.983491034713495	0.321338443057491	0.553916037447619	NXT2	protein_coding
ENSG00000101901	-0.0476484971368467	6.81912297341714	0.206870103460588	0.649231724018335	0.814501478581396	ALG13	protein_coding
ENSG00000101911	-0.154256796149352	7.11054064770467	2.70253522254419	0.100188816625332	0.257174155929991	PRPS2	protein_coding
ENSG00000101928	-0.235791099853805	6.57194973866367	3.72031766935758	0.0537541431704417	0.163763545478635	MOSPD1	protein_coding
ENSG00000101935	-0.25833260773983	6.79422188771846	5.47628597954795	0.0192761732020397	0.0744282818643499	AMMECR1	protein_coding
ENSG00000101938	1.35905214783267	6.15872850040683	143.055358652789	5.71645807279133e-33	7.36887173445758e-31	CHRDL1	protein_coding
ENSG00000101940	-0.00119600307237981	7.11765154288894	0.000173466567446212	0.989491628979467	0.995848967844901	WDR13	protein_coding
ENSG00000101945	-0.414527001797499	6.65583353467587	11.6425050118838	0.000644617359496987	0.00431897120940726	SUV39H1	protein_coding
ENSG00000101955	1.01668911428543	6.18463367856033	73.3016617143016	1.11274191321334e-17	4.57481102193193e-16	SRPX	protein_coding
ENSG00000101966	0.0318535302883445	7.10043962213466	0.122768666114496	0.726050833694183	0.860525967098383	XIAP	protein_coding
ENSG00000101972	-0.033609951953827	7.17505465945245	0.142186914507924	0.706116530343946	0.848197932172611	STAG2	protein_coding
ENSG00000101974	-0.0757222925593385	6.72266662318141	0.472169021261337	0.491991006111305	0.702155310878492	ATP11C	protein_coding
ENSG00000101986	0.0515568255396222	6.73510672774219	0.232612070133285	0.629593745522585	0.802562737947724	ABCD1	protein_coding
ENSG00000101997	-0.0903155749931168	6.84812205190547	0.750906503395285	0.386189378125821	0.614990806113374	CCDC22	protein_coding
ENSG00000102007	-0.132734094172252	7.22730954630609	2.23190868904218	0.135186756189204	0.319201699645373	PLP2	protein_coding
ENSG00000102024	-0.257540955061952	7.1479158702229	7.47529346753002	0.00625513688013028	0.0300844612870626	PLS3	protein_coding
ENSG00000102030	-0.427896154714023	6.83592358066035	14.619646380823	0.000131536099221281	0.00105904959522664	NAA10	protein_coding
ENSG00000102032	0.223199300041981	6.31197642801113	3.04048974457098	0.081211412654554	0.221491489165642	RENBP	protein_coding
ENSG00000102034	0.146007481430589	7.07162452622535	2.6281433001225	0.104984416370565	0.266039306249434	ELF4	protein_coding
ENSG00000102038	0.283233313230866	6.40693565901002	5.53960225559979	0.0185908075847723	0.0723235598433064	SMARCA1	protein_coding
ENSG00000102048	-0.915499817035871	6.32710351510235	33.5847788124957	6.82245228179824e-09	1.22714893876822e-07	ASB9	protein_coding
ENSG00000102053	-0.0509277359268859	6.12650008724236	0.115884683534176	0.733541467948279	0.863872826975633	ZC3H12B	protein_coding
ENSG00000102054	-0.118649514464248	7.25698047832555	1.83914569568724	0.175051109945281	0.379446047569251	RBBP7	protein_coding
ENSG00000102078	-0.389053720218339	6.40294153957478	8.04570232505402	0.00456117318156074	0.0231424838547823	SLC25A14	protein_coding
ENSG00000102081	-0.0761325505705816	7.00040898403047	0.615789472318461	0.432616261517804	0.657209211426814	FMR1	protein_coding
ENSG00000102096	0.0724272556699348	6.8766164823446	0.527821889366599	0.467524024549699	0.686011454453472	PIM2	protein_coding
ENSG00000102100	-0.0954495650043305	7.04257364851619	0.997316706502016	0.317960658607614	0.550717125022304	SLC35A2	protein_coding
ENSG00000102103	-0.112668029740075	7.01938643903434	1.35229218362454	0.244877793598298	0.469192550358896	PQBP1	protein_coding
ENSG00000102109	0.911042122288924	5.83461710232973	36.5490762144483	1.48870502015948e-09	2.87406000381804e-08	PCSK1N	protein_coding
ENSG00000102119	-0.198289113360094	7.04939630023094	4.16060293372974	0.0413746734489701	0.135596288117321	EMD	protein_coding
